longitude,latitude,date,sea,station,dataset
109.9773,18.4097,2020-12-22,南海,109.9773_18.4097,plankton_toxin
110.0171,18.4246,2020-12-22,南海,110.0171_18.4246,plankton_toxin
109.9801,18.4246,2020-12-22,南海,109.9801_18.4246,plankton_toxin
109.9969,18.4163,2020-12-22,南海,109.9969_18.4163,plankton_toxin
109.9773,18.4097,2021-02-21,南海,109.9773_18.4097,plankton_toxin
110.0171,18.4246,2021-02-21,南海,110.0171_18.4246,plankton_toxin
109.9801,18.4246,2021-02-21,南海,109.9801_18.4246,plankton_toxin
109.9969,18.4163,2021-02-21,南海,109.9969_18.4163,plankton_toxin
122.9815,30.7489,2021-03-13,东海,122.9815_30.7489,plankton_toxin
123.4717,30.5789,2021-03-13,东海,123.4717_30.5789,plankton_toxin
123.7499,30.4865,2021-03-13,东海,123.7499_30.4865,plankton_toxin
123.0227,30.4188,2021-03-14,东海,123.0227_30.4188,plankton_toxin
123.5038,30.2141,2021-03-14,东海,123.5038_30.2141,plankton_toxin
123.7475,30.1071,2021-03-14,东海,123.7475_30.1071,plankton_toxin
123.5026,29.8572,2021-03-15,东海,123.5026_29.8572,plankton_toxin
122.9648,30.1124,2021-03-15,东海,122.9648_30.1124,plankton_toxin
123.9893,29.6047,2021-03-15,东海,123.9893_29.6047,plankton_toxin
122.7492,30.7308,2021-03-22,东海,122.7492_30.7308,plankton_toxin
122.7492,30.7305,2021-03-22,东海,122.7492_30.7305,plankton_toxin
122.8242,30.7103,2021-03-22,东海,122.8242_30.7103,plankton_toxin
122.7728,30.7094,2021-03-23,东海,122.7728_30.7094,plankton_toxin
119.7495,26.6216,2021-03-24,东海,119.7495_26.6216,plankton_toxin
119.8052,26.562,2021-03-24,东海,119.8052_26.562,plankton_toxin
119.9055,26.4207,2021-03-25,东海,119.9055_26.4207,plankton_toxin
119.8737,26.3704,2021-03-25,东海,119.8737_26.3704,plankton_toxin
117.7024,23.942,2021-03-26,边界过渡区,117.7024_23.942,plankton_toxin
117.5611,23.7438,2021-03-26,边界过渡区,117.5611_23.7438,plankton_toxin
117.5272,23.7634,2021-03-26,边界过渡区,117.5272_23.7634,plankton_toxin
117.3349,23.6051,2021-03-26,边界过渡区,117.3349_23.6051,plankton_toxin
122.7,30.0,2021-04-01,东海,122.7_30.0,plankton_toxin
122.81,29.62,2021-04-01,东海,122.81_29.62,plankton_toxin
122.17,27.45,2021-04-02,东海,122.17_27.45,plankton_toxin
121.63,27.8,2021-04-02,东海,121.63_27.8,plankton_toxin
120.93,27.0,2021-04-02,东海,120.93_27.0,plankton_toxin
121.53,26.63,2021-04-06,东海,121.53_26.63,plankton_toxin
122.12,26.27,2021-04-07,东海,122.12_26.27,plankton_toxin
124.12,28.09,2021-04-08,东海,124.12_28.09,plankton_toxin
123.43,27.6,2021-04-08,东海,123.43_27.6,plankton_toxin
125.9,30.0,2021-04-09,东海,125.9_30.0,plankton_toxin
123.5,30.0,2021-04-10,东海,123.5_30.0,plankton_toxin
124.3,30.0,2021-04-10,东海,124.3_30.0,plankton_toxin
123.37,29.32,2021-04-13,东海,123.37_29.32,plankton_toxin
123.94,29.02,2021-04-16,东海,123.94_29.02,plankton_toxin
124.5,28.72,2021-04-16,东海,124.5_28.72,plankton_toxin
123.48,28.0,2021-04-17,东海,123.48_28.0,plankton_toxin
122.28,28.63,2021-04-17,东海,122.28_28.63,plankton_toxin
122.88,28.31,2021-04-17,东海,122.88_28.31,plankton_toxin
122.7,27.1,2021-04-19,东海,122.7_27.1,plankton_toxin
109.9773,18.4097,2021-04-25,南海,109.9773_18.4097,plankton_toxin
110.0171,18.4246,2021-04-25,南海,110.0171_18.4246,plankton_toxin
109.9801,18.4246,2021-04-25,南海,109.9801_18.4246,plankton_toxin
109.9969,18.4163,2021-04-25,南海,109.9969_18.4163,plankton_toxin
117.7024,23.942,2021-05-24,边界过渡区,117.7024_23.942,plankton_toxin
117.5611,23.7438,2021-05-24,边界过渡区,117.5611_23.7438,plankton_toxin
117.5272,23.7634,2021-05-24,边界过渡区,117.5272_23.7634,plankton_toxin
117.3349,23.6051,2021-05-24,边界过渡区,117.3349_23.6051,plankton_toxin
119.7495,26.6216,2021-05-25,东海,119.7495_26.6216,plankton_toxin
119.8052,26.562,2021-05-25,东海,119.8052_26.562,plankton_toxin
119.9055,26.4207,2021-05-26,东海,119.9055_26.4207,plankton_toxin
119.8737,26.3704,2021-05-26,东海,119.8737_26.3704,plankton_toxin
122.7492,30.7308,2021-05-27,东海,122.7492_30.7308,plankton_toxin
122.7492,30.7305,2021-05-27,东海,122.7492_30.7305,plankton_toxin
122.8242,30.7103,2021-05-27,东海,122.8242_30.7103,plankton_toxin
122.7728,30.7094,2021-05-28,东海,122.7728_30.7094,plankton_toxin
109.9773,18.4097,2021-06-17,南海,109.9773_18.4097,plankton_toxin
109.9801,18.4246,2021-06-17,南海,109.9801_18.4246,plankton_toxin
110.0171,18.4246,2021-06-18,南海,110.0171_18.4246,plankton_toxin
109.9969,18.4163,2021-06-20,南海,109.9969_18.4163,plankton_toxin
119.7495,26.6216,2021-07-28,东海,119.7495_26.6216,plankton_toxin
119.8052,26.562,2021-07-28,东海,119.8052_26.562,plankton_toxin
119.9055,26.4207,2021-07-29,东海,119.9055_26.4207,plankton_toxin
119.8737,26.3704,2021-07-29,东海,119.8737_26.3704,plankton_toxin
117.7024,23.942,2021-07-30,边界过渡区,117.7024_23.942,plankton_toxin
117.5611,23.7438,2021-07-30,边界过渡区,117.5611_23.7438,plankton_toxin
117.5272,23.7634,2021-07-30,边界过渡区,117.5272_23.7634,plankton_toxin
117.3349,23.6051,2021-07-30,边界过渡区,117.3349_23.6051,plankton_toxin
122.7492,30.7308,2021-08-01,东海,122.7492_30.7308,plankton_toxin
122.7492,30.7305,2021-08-01,东海,122.7492_30.7305,plankton_toxin
122.7728,30.7094,2021-08-01,东海,122.7728_30.7094,plankton_toxin
122.8242,30.7103,2021-08-01,东海,122.8242_30.7103,plankton_toxin
108.99,20.0585,2021-08-08,南海,108.99_20.0585,plankton_toxin
109.6136,20.0697,2021-08-08,南海,109.6136_20.0697,plankton_toxin
110.5135,20.3354,2021-08-08,南海,110.5135_20.3354,plankton_toxin
109.423,20.0582,2021-08-08,南海,109.423_20.0582,plankton_toxin
108.8596,19.6547,2021-08-09,南海,108.8596_19.6547,plankton_toxin
109.3226,20.3356,2021-08-09,南海,109.3226_20.3356,plankton_toxin
109.5211,21.1213,2021-08-10,南海,109.5211_21.1213,plankton_toxin
109.451,20.8753,2021-08-10,南海,109.451_20.8753,plankton_toxin
109.2059,21.0109,2021-08-10,南海,109.2059_21.0109,plankton_toxin
109.5789,21.3427,2021-08-10,南海,109.5789_21.3427,plankton_toxin
109.2481,21.2352,2021-08-10,南海,109.2481_21.2352,plankton_toxin
109.1409,20.7845,2021-08-10,南海,109.1409_20.7845,plankton_toxin
108.5445,20.785,2021-08-11,南海,108.5445_20.785,plankton_toxin
108.5792,21.0265,2021-08-11,南海,108.5792_21.0265,plankton_toxin
108.8197,20.7835,2021-08-11,南海,108.8197_20.7835,plankton_toxin
108.9099,21.2552,2021-08-11,南海,108.9099_21.2552,plankton_toxin
108.8688,21.0302,2021-08-11,南海,108.8688_21.0302,plankton_toxin
108.6157,21.2909,2021-08-11,南海,108.6157_21.2909,plankton_toxin
108.6253,21.503,2021-08-11,南海,108.6253_21.503,plankton_toxin
108.2663,21.1733,2021-08-12,南海,108.2663_21.1733,plankton_toxin
108.3297,20.9415,2021-08-12,南海,108.3297_20.9415,plankton_toxin
108.5068,20.6092,2021-08-12,南海,108.5068_20.6092,plankton_toxin
108.2161,21.4087,2021-08-12,南海,108.2161_21.4087,plankton_toxin
109.0948,20.605,2021-08-13,南海,109.0948_20.605,plankton_toxin
109.9773,18.4097,2021-08-13,南海,109.9773_18.4097,plankton_toxin
110.0171,18.4246,2021-08-13,南海,110.0171_18.4246,plankton_toxin
109.9801,18.4246,2021-08-13,南海,109.9801_18.4246,plankton_toxin
109.9969,18.4163,2021-08-13,南海,109.9969_18.4163,plankton_toxin
110.4091,20.1667,2021-08-15,南海,110.4091_20.1667,plankton_toxin
110.1617,20.1253,2021-08-15,南海,110.1617_20.1253,plankton_toxin
109.8032,20.11,2021-08-15,南海,109.8032_20.11,plankton_toxin
109.6439,20.3347,2021-08-15,南海,109.6439_20.3347,plankton_toxin
109.5712,20.6025,2021-08-15,南海,109.5712_20.6025,plankton_toxin
109.6304,18.0839,2021-09-19,南海,109.6304_18.0839,plankton_toxin
109.6369,17.7812,2021-09-19,南海,109.6369_17.7812,plankton_toxin
109.6336,17.5071,2021-09-19,南海,109.6336_17.5071,plankton_toxin
109.6365,17.2035,2021-09-19,南海,109.6365_17.2035,plankton_toxin
109.0675,17.4963,2021-09-20,南海,109.0675_17.4963,plankton_toxin
109.1818,18.0536,2021-09-20,南海,109.1818_18.0536,plankton_toxin
109.1247,17.7724,2021-09-20,南海,109.1247_17.7724,plankton_toxin
109.0151,17.2389,2021-09-20,南海,109.0151_17.2389,plankton_toxin
108.8788,18.2416,2021-09-20,南海,108.8788_18.2416,plankton_toxin
108.774,18.115,2021-09-20,南海,108.774_18.115,plankton_toxin
108.4419,17.6476,2021-09-21,南海,108.4419_17.6476,plankton_toxin
108.6185,17.8992,2021-09-21,南海,108.6185_17.8992,plankton_toxin
108.1486,18.1216,2021-09-21,南海,108.1486_18.1216,plankton_toxin
107.9898,18.0354,2021-09-21,南海,107.9898_18.0354,plankton_toxin
108.4645,18.3398,2021-09-21,南海,108.4645_18.3398,plankton_toxin
108.2311,18.6763,2021-09-22,南海,108.2311_18.6763,plankton_toxin
108.5047,18.692,2021-09-22,南海,108.5047_18.692,plankton_toxin
107.8833,18.6517,2021-09-22,南海,107.8833_18.6517,plankton_toxin
107.4875,18.6562,2021-09-22,南海,107.4875_18.6562,plankton_toxin
108.5048,19.0863,2021-09-23,南海,108.5048_19.0863,plankton_toxin
108.1263,19.1167,2021-09-23,南海,108.1263_19.1167,plankton_toxin
107.6432,19.1615,2021-09-23,南海,107.6432_19.1615,plankton_toxin
107.3697,19.191,2021-09-23,南海,107.3697_19.191,plankton_toxin
108.6186,19.3539,2021-09-23,南海,108.6186_19.3539,plankton_toxin
108.2687,19.4663,2021-09-24,南海,108.2687_19.4663,plankton_toxin
107.8336,19.6065,2021-09-24,南海,107.8336_19.6065,plankton_toxin
108.6329,19.7459,2021-09-25,南海,108.6329_19.7459,plankton_toxin
108.306,19.8855,2021-09-25,南海,108.306_19.8855,plankton_toxin
108.41,20.3498,2021-09-25,南海,108.41_20.3498,plankton_toxin
108.1116,19.9678,2021-09-25,南海,108.1116_19.9678,plankton_toxin
108.7616,20.3331,2021-09-26,南海,108.7616_20.3331,plankton_toxin
109.4921,20.3372,2021-09-26,南海,109.4921_20.3372,plankton_toxin
117.5611,23.7438,2021-10-18,边界过渡区,117.5611_23.7438,plankton_toxin
117.7024,23.942,2021-10-18,边界过渡区,117.7024_23.942,plankton_toxin
117.5272,23.7634,2021-10-18,边界过渡区,117.5272_23.7634,plankton_toxin
117.3349,23.6051,2021-10-18,边界过渡区,117.3349_23.6051,plankton_toxin
119.7495,26.6216,2021-10-19,东海,119.7495_26.6216,plankton_toxin
119.8052,26.562,2021-10-19,东海,119.8052_26.562,plankton_toxin
119.9055,26.4207,2021-10-20,东海,119.9055_26.4207,plankton_toxin
119.8737,26.3704,2021-10-20,东海,119.8737_26.3704,plankton_toxin
122.8242,30.7103,2021-10-21,东海,122.8242_30.7103,plankton_toxin
122.7492,30.7308,2021-10-21,东海,122.7492_30.7308,plankton_toxin
122.7492,30.7305,2021-10-21,东海,122.7492_30.7305,plankton_toxin
122.7728,30.7094,2021-10-22,东海,122.7728_30.7094,plankton_toxin
109.9773,18.4097,2021-10-24,南海,109.9773_18.4097,plankton_toxin
110.0171,18.4246,2021-10-24,南海,110.0171_18.4246,plankton_toxin
109.9801,18.4246,2021-10-24,南海,109.9801_18.4246,plankton_toxin
109.9969,18.4163,2021-10-24,南海,109.9969_18.4163,plankton_toxin
109.9773,18.4097,2021-12-13,南海,109.9773_18.4097,plankton_toxin
110.0171,18.4246,2021-12-13,南海,110.0171_18.4246,plankton_toxin
109.9801,18.4246,2021-12-13,南海,109.9801_18.4246,plankton_toxin
109.9969,18.4163,2021-12-13,南海,109.9969_18.4163,plankton_toxin
